a_true,algorithm,algorithm_key,amplification_factor_max,backend,backend_mode,backend_name,channel,ci_high,ci_low,circuit_prepare_wall_seconds,construct_circuit_cache_hits,construct_circuit_cache_misses,construct_circuit_cache_size,construct_circuit_mode,construct_circuit_wall_seconds,coverage,cva_abs_error,cva_ci_high,cva_ci_low,cva_estimate,cva_relative_error,cva_true,epsilon_target,execution_max_grover_power,extrapolated_replay_ks_json,final_abs_error,final_estimate,final_normalized_abs_error,final_queries,hardware_executor,hardware_mode,instance_name,k_max,n_extrapolated_replay_ks,processed_abs_error,processed_ci_high,processed_ci_low,processed_estimate,processed_relative_error,processed_true_value,repetition,run_kind,runtime_wall_seconds,target_name
0.1328730942948926,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.5386033792486181,0.44124757898704314,0.9000365997198969,11,3,3,full,0.9000365997198969,0.0,1.5737834065492358,2.3740075602440425,1.944891415118815,2.159449487681429,2.6871684347962272,0.5856660811321932,0.05,3,,0.357052384822938,0.48992547911783063,2.687168434796227,11264.0,runtime,hardware,premium_new_usa,3,,1.5737834065492358,2.3740075602440425,1.944891415118815,2.159449487681429,2.6871684347962272,0.5856660811321932,5,hardware_replay,0.3504454003414139,cva
0.1328730942948926,BIQAE,biqae,147,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.24342567304675,0.24214519852004188,20.824205899843946,0,4,4,full,20.824205899843946,0.0,0.48446173884361365,1.0729498002345883,1.0673058397170256,1.0701278199758069,0.8271978768295166,0.5856660811321932,0.002,3,"[12, 73]",0.10991234148850335,0.24278543578339595,0.8271978768295168,22784.0,runtime,hardware,premium_new_usa,73,2,0.48446173884361365,1.0729498002345883,1.0673058397170256,1.0701278199758069,0.8271978768295166,0.5856660811321932,5,hardware_replay,0.5050811001565307,cva
0.1328730942948926,CABIQAE,cabiqae,5,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.1954373227678991,0.09549150281252627,0.4912959998473525,5,2,2,full,0.4912959998473525,1.0,0.0554988818358908,0.8614310635260242,0.42089886241014385,0.641164962968084,0.09476198745981998,0.5856660811321932,0.05,3,,0.01259131849532008,0.1454644127902127,0.0947619874598199,3456.0,runtime,hardware,premium_new_usa,2,,0.0554988818358908,0.8614310635260242,0.42089886241014385,0.641164962968084,0.09476198745981998,0.5856660811321932,6,hardware_replay,0.12688820017501712,cva
0.1328730942948926,BIQAE,biqae,89,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.032503259913632204,0.03163564838480974,12.102776899933815,0,4,4,full,12.102776899933815,0.0,0.4443132238416202,0.14326494734434578,0.13944076723680016,0.14135285729057298,0.7586459898491754,0.5856660811321932,0.002,3,"[7, 44]",0.10080364014567164,0.03206945414922097,0.7586459898491755,13824.0,runtime,hardware,premium_new_usa,44,2,0.4443132238416202,0.14326494734434578,0.13944076723680016,0.14135285729057298,0.7586459898491754,0.5856660811321932,6,hardware_replay,0.2984398000407964,cva
0.1328730942948926,CABIQAE,cabiqae,5,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.25542223720600604,0.1564372018475301,0.423630699981004,3,2,2,full,0.423630699981004,0.0,0.32201242567089416,1.1258271773701674,0.6895298362360073,0.9076785068030874,0.5498225627961736,0.5856660811321932,0.05,3,,0.07305662523187548,0.20592971952676808,0.5498225627961735,1664.0,runtime,hardware,premium_new_usa,2,,0.32201242567089416,1.1258271773701674,0.6895298362360073,0.9076785068030874,0.5498225627961736,0.5856660811321932,7,hardware_replay,0.071819799952209,cva
0.1328730942948926,BIQAE,biqae,209,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.2805568722417418,0.2796120792916434,27.553213700070046,0,4,4,full,27.553213700070046,0.0,0.6488650944885797,1.2366133623399949,1.232448988901551,1.2345311756207729,1.1079096355285112,0.5856660811321932,0.002,3,"[16, 104]",0.1472113814718,0.2800844757666926,1.1079096355285114,31744.0,runtime,hardware,premium_new_usa,104,2,0.6488650944885797,1.2366133623399949,1.232448988901551,1.2345311756207729,1.1079096355285112,0.5856660811321932,7,hardware_replay,0.6648727998835966,cva
0.1328730942948926,CABIQAE,cabiqae,5,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.21426263829863101,0.12530578795848163,0.44807430007494986,6,2,2,full,0.44807430007494986,1.0,0.16269351167166624,0.9444075971235003,0.5523115884842186,0.7483595928038594,0.27779227261573985,0.5856660811321932,0.05,3,,0.036911118833663714,0.16978421312855632,0.27779227261573985,4096.0,runtime,hardware,premium_new_usa,2,,0.16269351167166624,0.9444075971235003,0.5523115884842186,0.7483595928038594,0.27779227261573985,0.5856660811321932,8,hardware_replay,0.12951629993040115,cva
0.1328730942948926,BIQAE,biqae,181,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.29251407549301855,0.2914062940237106,24.53222569997888,0,4,4,full,24.53222569997888,0.0,0.7012097770800969,1.2893172480035167,1.2844344684210636,1.2868758582122901,1.1972859615235663,0.5856660811321932,0.002,3,"[13, 90]",0.159087090463472,0.2919601847583646,1.1972859615235665,27392.0,runtime,hardware,premium_new_usa,90,2,0.7012097770800969,1.2893172480035167,1.2844344684210636,1.2868758582122901,1.1972859615235663,0.5856660811321932,8,hardware_replay,0.5759286000393331,cva
0.1328730942948926,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.36696200916314425,0.27002448994068856,0.6293173999292776,23,2,2,full,0.6293173999292776,0.0,0.8181598350322232,1.6174621579444597,1.1901896743843736,1.4038259161644164,1.3969732265364927,0.5856660811321932,0.05,3,,0.18562015525702377,0.3184932495519164,1.3969732265364927,20096.0,runtime,hardware,premium_new_usa,3,,0.8181598350322232,1.6174621579444597,1.1901896743843736,1.4038259161644164,1.3969732265364927,0.5856660811321932,9,hardware_replay,0.4416027000406757,cva
0.1328730942948926,BIQAE,biqae,135,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.24298096272363906,0.24158861793720268,19.488287299871445,1,4,4,full,19.488287299871445,0.0,0.48225503881877785,1.0709896460471846,1.0648525938547575,1.067921119950971,0.8234300301060563,0.5856660811321932,0.002,3,"[12, 67]",0.10941169603552828,0.24228479033042088,0.8234300301060563,21376.0,runtime,hardware,premium_new_usa,67,2,0.48225503881877785,1.0709896460471846,1.0648525938547575,1.067921119950971,0.8234300301060563,0.5856660811321932,9,hardware_replay,0.4568161000497639,cva
0.1328730942948926,CABIQAE,cabiqae,5,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.2237324254768823,0.13260938577305603,0.47686529986094683,5,2,2,full,0.47686529986094683,1.0,0.19965962098145518,0.9861476738130178,0.5845037304142787,0.7853257021136484,0.34091033681766036,0.5856660811321932,0.05,3,,0.04529781133007657,0.17817090562496918,0.34091033681766025,3456.0,runtime,hardware,premium_new_usa,2,,0.19965962098145518,0.9861476738130178,0.5845037304142787,0.7853257021136484,0.34091033681766036,0.5856660811321932,10,hardware_replay,0.12250010017305613,cva
0.1328730942948926,BIQAE,biqae,203,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.28182596372721436,0.2808502720812983,27.88593650003895,0,4,4,full,27.88593650003895,0.0,0.6543907856132227,1.2422071497116156,1.2379065837792165,1.240056866745416,1.1173445188223516,0.5856660811321932,0.002,3,"[16, 101]",0.14846502360936373,0.28133811790425634,1.1173445188223516,30976.0,runtime,hardware,premium_new_usa,101,2,0.6543907856132227,1.2422071497116156,1.2379065837792165,1.240056866745416,1.1173445188223516,0.5856660811321932,10,hardware_replay,0.6648436000104994,cva
0.1328730942948926,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.29620729560172077,0.20118469088740232,0.6609735002275556,17,2,2,full,0.6609735002275556,0.0,0.51051376272367,1.305595891616811,0.8867637960949152,1.0961798438558632,0.8716806029414562,0.5856660811321932,0.05,3,,0.11582289894966893,0.24869599324456154,0.8716806029414561,15488.0,runtime,hardware,premium_new_usa,3,,0.51051376272367,1.305595891616811,0.8867637960949152,1.0961798438558632,0.8716806029414562,0.5856660811321932,11,hardware_replay,0.34201279981061816,cva
0.1328730942948926,BIQAE,biqae,167,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.2886670369356975,0.28747337735438633,23.53884379984811,0,4,4,full,23.53884379984811,0.0,0.6840638834243773,1.272360617259069,1.2670993118540719,1.2697299645565705,1.1680100751301223,0.5856660811321932,0.002,3,"[13, 83]",0.15519711285014934,0.28807020714504195,1.1680100751301223,25600.0,runtime,hardware,premium_new_usa,83,2,0.6840638834243773,1.272360617259069,1.2670993118540719,1.2697299645565705,1.1680100751301223,0.5856660811321932,11,hardware_replay,0.5589115001494065,cva
0.1328730942948926,CABIQAE,cabiqae,3,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.47756113778506265,0.38331284618268185,0.24254720006138086,3,2,2,full,0.24254720006138086,0.0,1.3115754003526983,2.1049510553797632,1.6895319075900195,1.8972414814848915,2.2394593824132647,0.5856660811321932,0.05,3,,0.2975638976889796,0.43043699198387225,2.2394593824132643,1408.0,runtime,hardware,premium_new_usa,1,,1.3115754003526983,2.1049510553797632,1.6895319075900195,1.8972414814848915,2.2394593824132647,0.5856660811321932,12,hardware_replay,0.10143259994219989,cva
0.1328730942948926,BIQAE,biqae,167,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.2890175238598683,0.28782187098643264,22.95243720000144,0,4,4,full,22.95243720000144,0.0,0.6856043352567049,1.2739054620183219,1.2686353707594746,1.2712704163888982,1.1706403313152673,0.5856660811321932,0.002,3,"[13, 83]",0.15554660312825783,0.28841969742315043,1.1706403313152671,25600.0,runtime,hardware,premium_new_usa,83,2,0.6856043352567049,1.2739054620183219,1.2686353707594746,1.2712704163888982,1.1706403313152673,0.5856660811321932,12,hardware_replay,0.5324787999270484,cva
0.1328730942948926,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.3497638088308809,0.25512619014298404,0.7770249999593943,17,2,2,full,0.7770249999593943,0.0,0.7474238009655443,1.5416574764581623,1.1245222877373122,1.3330898820977375,1.276194447731454,0.5856660811321932,0.05,3,,0.16957190519203988,0.3024449994869325,1.276194447731454,14720.0,runtime,hardware,premium_new_usa,3,,0.7474238009655443,1.5416574764581623,1.1245222877373122,1.3330898820977375,1.276194447731454,0.5856660811321932,13,hardware_replay,0.3557174999732524,cva
0.1328730942948926,BIQAE,biqae,209,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.28095079856728233,0.2800020028038059,28.9935487001203,0,4,4,full,28.9935487001203,0.0,0.6505925859159443,1.2383496753878576,1.2341676587084174,1.2362586670481375,1.1108592538912907,0.5856660811321932,0.002,3,"[16, 104]",0.14760330639065153,0.28047640068554414,1.1108592538912907,31744.0,runtime,hardware,premium_new_usa,104,2,0.6505925859159443,1.2383496753878576,1.2341676587084174,1.2362586670481375,1.1108592538912907,0.5856660811321932,13,hardware_replay,0.6762103999499232,cva
0.1328730942948926,CABIQAE,cabiqae,5,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.2310861045832923,0.1344696312566196,0.45111490006092936,4,2,2,full,0.45111490006092936,0.0,0.2199657752675932,1.0185605595594467,0.5927031532401262,0.8056318563997864,0.37558223423552467,0.5856660811321932,0.05,3,,0.04990477362506332,0.18277786791995593,0.3755822342355247,2816.0,runtime,hardware,premium_new_usa,2,,0.2199657752675932,1.0185605595594467,0.5927031532401262,0.8056318563997864,0.37558223423552467,0.5856660811321932,14,hardware_replay,0.10752469988074154,cva
0.1328730942948926,BIQAE,biqae,217,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.24695624500009902,0.24607973187188406,30.033618599758483,0,4,4,full,30.033618599758483,0.0,0.5009137489082973,1.0885115379290842,1.0846481221518969,1.0865798300404905,0.855288986413461,0.5856660811321932,0.002,3,"[15, 108]",0.11364489414109893,0.24651798843599154,0.8552889864134611,32512.0,runtime,hardware,premium_new_usa,108,2,0.5009137489082973,1.0885115379290842,1.0846481221518969,1.0865798300404905,0.855288986413461,0.5856660811321932,14,hardware_replay,0.6960031002527103,cva
0.1328730942948926,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.31210651991927335,0.2186976549049885,0.6912141999928281,15,2,2,full,0.6912141999928281,0.0,0.5841493828924238,1.3756750633898178,0.9639558646594165,1.169815464024617,0.9974103020669434,0.5856660811321932,0.05,3,,0.1325289931172383,0.2654020874121309,0.9974103020669434,12160.0,runtime,hardware,premium_new_usa,3,,0.5841493828924238,1.3756750633898178,0.9639558646594165,1.169815464024617,0.9974103020669434,0.5856660811321932,15,hardware_replay,0.293667700025253,cva
0.1328730942948926,BIQAE,biqae,171,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.24467865726190755,0.2435689305117105,22.497581199975684,0,4,4,full,22.497581199975684,0.0,0.4903608333874485,1.0784725914279896,1.0735812376112939,1.0760269145196417,0.8372703306284986,0.5856660811321932,0.002,3,"[12, 85]",0.11125069959191641,0.24412379388680902,0.8372703306284986,25856.0,runtime,hardware,premium_new_usa,85,2,0.4903608333874485,1.0784725914279896,1.0735812376112939,1.0760269145196417,0.8372703306284986,0.5856660811321932,15,hardware_replay,0.5347915999591351,cva
0.1328730942948926,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.28353359322377936,0.18825509907063323,0.6425565000390634,13,2,2,full,0.6425565000390634,0.0,0.45408781338206894,1.2497338855085511,0.8297739035199735,1.0397538945142621,0.7753356870253424,0.5856660811321932,0.05,3,,0.10302125185231367,0.23589434614720628,0.7753356870253425,11136.0,runtime,hardware,premium_new_usa,3,,0.45408781338206894,1.2497338855085511,0.8297739035199735,1.0397538945142621,0.7753356870253424,0.5856660811321932,16,hardware_replay,0.2791713998885825,cva
0.1328730942948926,BIQAE,biqae,251,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.2215883064862306,0.2208588708661583,33.734391200123355,1,4,4,full,33.734391200123355,0.0,0.38942336734892946,0.9766970188598851,0.9734818781023601,0.9750894484811227,0.6649238873388521,0.5856660811321932,0.002,3,"[19, 125]",0.08835049438130185,0.22122358867619446,0.6649238873388522,38272.0,runtime,hardware,premium_new_usa,125,2,0.38942336734892946,0.9766970188598851,0.9734818781023601,0.9750894484811227,0.6649238873388521,0.5856660811321932,16,hardware_replay,0.7752915999153629,cva
0.1328730942948926,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.288240534567825,0.18825509907063323,0.7147513995878398,16,2,2,full,0.7147513995878398,0.0,0.4644612298578239,1.2704807184600606,0.8297739035199735,1.050127310990017,0.7930478558019622,0.5856660811321932,0.05,3,,0.10537472252433652,0.23824781681922913,0.7930478558019622,14592.0,runtime,hardware,premium_new_usa,3,,0.4644612298578239,1.2704807184600606,0.8297739035199735,1.050127310990017,0.7930478558019622,0.5856660811321932,17,hardware_replay,0.3269018003484234,cva
0.1328730942948926,BIQAE,biqae,225,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.2825186232705667,0.28163840042368926,30.38963140011765,1,4,4,full,30.38963140011765,0.0,0.657654227480944,1.2452601921839588,1.241380425042316,1.2433203086131372,1.1229167074343547,0.5856660811321932,0.002,3,"[16, 112]",0.14920541755223535,0.28207851184712796,1.1229167074343547,33920.0,runtime,hardware,premium_new_usa,112,2,0.657654227480944,1.2452601921839588,1.241380425042316,1.2433203086131372,1.1229167074343547,0.5856660811321932,17,hardware_replay,0.6925538999494165,cva
0.1328730942948926,CABIQAE,cabiqae,5,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.23184447961820695,0.13402159306292247,0.4267452999483794,4,2,2,full,0.4267452999483794,0.0,0.22064971268393518,1.0219032568683635,0.5907283307638935,0.8063157938161284,0.3767500283734741,0.5856660811321932,0.05,3,,0.0500599420456721,0.1829330363405647,0.3767500283734742,2816.0,runtime,hardware,premium_new_usa,2,,0.22064971268393518,1.0219032568683635,0.5907283307638935,0.8063157938161284,0.3767500283734741,0.5856660811321932,18,hardware_replay,0.147527200053446,cva
0.1328730942948926,BIQAE,biqae,137,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.2517918212730476,0.2503946731893203,18.813451900263317,0,4,4,full,18.813451900263317,0.0,0.521080163357855,1.109825356357278,1.1036671326228182,1.1067462444900482,0.8897222839856416,0.5856660811321932,0.002,3,"[9, 68]",0.11822015293629137,0.251093247231184,0.8897222839856416,20736.0,runtime,hardware,premium_new_usa,68,2,0.521080163357855,1.109825356357278,1.1036671326228182,1.1067462444900482,0.8897222839856416,0.5856660811321932,18,hardware_replay,0.4518110997742042,cva
0.1328730942948926,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.3348848578646541,0.2374537504594681,0.6754969998728484,13,2,2,full,0.6754969998728484,0.0,0.675685254127282,1.4760753738512313,1.0466272966677193,1.2613513352594752,1.153703920877689,0.5856660811321932,0.05,3,,0.1532962098671685,0.2861693041620611,1.153703920877689,11136.0,runtime,hardware,premium_new_usa,3,,0.675685254127282,1.4760753738512313,1.0466272966677193,1.2613513352594752,1.153703920877689,0.5856660811321932,19,hardware_replay,0.2732720001367852,cva
0.1328730942948926,BIQAE,biqae,197,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.24052769861669768,0.2395737150516566,26.784359200275503,1,4,4,full,26.784359200275503,0.0,0.4724078464047641,1.0601763690393813,1.0559714860345335,1.0580739275369573,0.8066163666017989,0.5856660811321932,0.002,3,"[15, 98]",0.10717761253928451,0.24005070683417712,0.806616366601799,30080.0,runtime,hardware,premium_new_usa,98,2,0.4724078464047641,1.0601763690393813,1.0559714860345335,1.0580739275369573,0.8066163666017989,0.5856660811321932,19,hardware_replay,0.6348884997423738,cva
0.1328730942948926,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.28658595004768356,0.18825509907063323,0.6745615002000704,16,2,2,full,0.6745615002000704,0.0,0.46081476539880173,1.2631877895420165,0.8297739035199735,1.046480846530995,0.7868216723563154,0.5856660811321932,0.05,3,,0.1045474302642658,0.2374205245591584,0.7868216723563155,13824.0,runtime,hardware,premium_new_usa,3,,0.46081476539880173,1.2631877895420165,0.8297739035199735,1.046480846530995,0.7868216723563154,0.5856660811321932,20,hardware_replay,0.35513299982994795,cva
0.1328730942948926,BIQAE,biqae,187,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.2465414347590511,0.24552945587588587,24.726022600079887,1,4,4,full,24.726022600079887,0.0,0.49878683872604856,1.0866831746356935,1.0822226650807902,1.0844529198582418,0.8516573774629528,0.5856660811321932,0.002,3,"[15, 93]",0.11316235102257588,0.2460354453174685,0.8516573774629529,28800.0,runtime,hardware,premium_new_usa,93,2,0.49878683872604856,1.0866831746356935,1.0822226650807902,1.0844529198582418,0.8516573774629528,0.5856660811321932,20,hardware_replay,0.5793510999064893,cva
0.1328730942948926,CABIQAE,cabiqae,9,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.3734821007146807,0.2750334743253635,0.8279933999292552,66,2,2,full,0.8279933999292552,0.0,0.8435682473163948,1.6462008313973158,1.21226782549986,1.429234328448588,1.4403570131390098,0.5856660811321932,0.05,3,,0.1913846932251295,0.3242577875200221,1.4403570131390095,75264.0,runtime,hardware,premium_new_usa,4,,0.8435682473163948,1.6462008313973158,1.21226782549986,1.429234328448588,1.4403570131390098,0.5856660811321932,21,hardware_replay,1.3959314001258463,cva
0.1328730942948926,BIQAE,biqae,217,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,ibm_cloud,0.24677737081547912,0.2458997499439675,26.899206599919125,1,4,4,full,26.899206599919125,0.0,0.500122882050583,1.0877231123770341,1.0838548139885185,1.0857889631827762,0.8539386147884124,0.5856660811321932,0.002,3,"[15, 108]",0.11346546608483069,0.2463385603797233,0.8539386147884124,32640.0,runtime,hardware,premium_new_usa,108,2,0.500122882050583,1.0877231123770341,1.0838548139885185,1.0857889631827762,0.8539386147884124,0.5856660811321932,21,hardware_replay,0.6538332001073286,cva
