a_true,abs_error,algorithm,algorithm_key,amplification_factor,backend,backend_mode,backend_name,budget,channel,circuit_prepare_wall_seconds,construct_circuit_cache_hits,construct_circuit_cache_misses,construct_circuit_cache_size,construct_circuit_mode,construct_circuit_wall_seconds,cva_abs_error,cva_estimate,cva_relative_error,cva_true,epsilon_target,estimate,execution_max_grover_power,grover_power,hardware_executor,hardware_mode,instance_name,k_max_budget,normalized_abs_error,normalized_sq_error,processed_abs_error,processed_estimate,processed_relative_error,processed_true_value,query_budget,query_budget_actual,repetition,replay_probability_extrapolated,replay_probability_source,run_kind,runtime_wall_seconds,step_index,target_name,time_to_budget_seconds
0.1328730942948926,0.16510209316795385,CABIQAE,cabiqae,1,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,128,ibm_cloud,0.7246078001335263,6,2,2,full,0.7246078001335263,0.727722165315108,1.3133882464473012,1.2425547402511274,0.5856660811321932,0.05,0.29797518746284646,3,0,runtime,hardware,premium_new_usa,0,1.2425547402511274,1.5439422825205469,0.727722165315108,1.3133882464473012,1.2425547402511274,0.5856660811321932,128.0,128.0,1,,,hardware_replay,0.0036887368371121975,0,cva,0.0036887368371121975
0.1328730942948926,0.13458875634314046,CABIQAE,cabiqae,1,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,256,ibm_cloud,0.7246078001335263,6,2,2,full,0.7246078001335263,0.5932282220883942,1.1788943032205874,1.0129120350312624,0.5856660811321932,0.05,0.26746185063803307,3,0,runtime,hardware,premium_new_usa,0,1.0129120350312621,1.025990790711173,0.5932282220883942,1.1788943032205874,1.0129120350312624,0.5856660811321932,256.0,256.0,1,,,hardware_replay,0.007377473674224395,1,cva,0.007377473674224395
0.1328730942948926,0.14050987068255952,CABIQAE,cabiqae,1,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,384,ibm_cloud,0.7246078001335263,6,2,2,full,0.7246078001335263,0.6193267776274631,1.2049928587596563,1.057474211977921,0.5856660811321932,0.05,0.2733829649774521,3,0,runtime,hardware,premium_new_usa,0,1.0574742119779208,1.1182517089983246,0.6193267776274631,1.2049928587596563,1.057474211977921,0.5856660811321932,384.0,384.0,1,,,hardware_replay,0.011066210511336593,2,cva,0.011066210511336593
0.1328730942948926,0.12072000585150441,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,1280,ibm_cloud,0.7246078001335263,6,2,2,full,0.7246078001335263,0.5320987903269117,1.1177648714591049,0.9085361223212265,0.5856660811321932,0.05,0.253593100146397,3,3,runtime,hardware,premium_new_usa,3,0.9085361223212265,0.8254378855624906,0.5320987903269117,1.1177648714591049,0.9085361223212265,0.5856660811321932,1280.0,1280.0,1,,,hardware_replay,0.03688736837112198,3,cva,0.03688736837112198
0.1328730942948926,0.11644273504114835,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,2176,ibm_cloud,0.7246078001335263,6,2,2,full,0.7246078001335263,0.513245820530914,1.0989119016631073,0.8763454758020504,0.5856660811321932,0.05,0.24931582933604096,3,3,runtime,hardware,premium_new_usa,3,0.8763454758020502,0.7679813929587218,0.513245820530914,1.0989119016631073,0.8763454758020504,0.5856660811321932,2176.0,2176.0,1,,,hardware_replay,0.06270852623090736,4,cva,0.06270852623090736
0.1328730942948926,0.11287023399104926,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,3072,ibm_cloud,0.7246078001335263,6,2,2,full,0.7246078001335263,0.4974992715327502,1.0831653526649434,0.8494589110760838,0.5856660811321932,0.05,0.24574332828594186,3,3,runtime,hardware,premium_new_usa,3,0.8494589110760836,0.7215804416065658,0.4974992715327502,1.0831653526649434,0.8494589110760838,0.5856660811321932,3072.0,3072.0,1,,,hardware_replay,0.08852968409069274,5,cva,0.08852968409069274
0.1328730942948926,0.10688404854601283,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,3968,ibm_cloud,0.7246078001335263,6,2,2,full,0.7246078001335263,0.47111390142355236,1.0567799825557456,0.8044070104125003,0.5856660811321932,0.05,0.23975714284090544,3,3,runtime,hardware,premium_new_usa,3,0.8044070104125004,0.6470706384007765,0.47111390142355236,1.0567799825557456,0.8044070104125003,0.5856660811321932,3968.0,3968.0,1,,,hardware_replay,0.11435084195047812,6,cva,0.11435084195047812
0.1328730942948926,0.10236873987541625,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,4864,ibm_cloud,0.7246078001335263,6,2,2,full,0.7246078001335263,0.4512117297442997,1.036877810876493,0.7704248961661393,0.5856660811321932,0.05,0.23524183417030886,3,3,runtime,hardware,premium_new_usa,3,0.7704248961661392,0.5935545206326064,0.4512117297442997,1.036877810876493,0.7704248961661393,0.5856660811321932,4864.0,4864.0,1,,,hardware_replay,0.14017199981026351,7,cva,0.14017199981026351
0.1328730942948926,0.07324130682458094,BIQAE,biqae,1,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,128,ibm_cloud,22.08990100014489,0,4,4,full,22.08990100014489,0.32282644859427856,0.9084925297264718,0.5512124724214855,0.5856660811321932,0.002,0.20611440111947354,3,0,runtime,hardware,premium_new_usa,0,0.5512124724214855,0.30383518975300694,0.32282644859427856,0.9084925297264718,0.5512124724214855,0.5856660811321932,128.0,128.0,1,False,measured,hardware_replay,0.002787756700591981,0,cva,0.002787756700591981
0.1328730942948926,0.1196498043151212,BIQAE,biqae,5,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,768,ibm_cloud,22.08990100014489,0,4,4,full,22.08990100014489,0.5273816521947616,1.1130477333269548,0.9004818089776383,0.5856660811321932,0.002,0.2525228986100138,3,2,runtime,hardware,premium_new_usa,2,0.9004818089776383,0.8108674882996398,0.5273816521947616,1.1130477333269548,0.9004818089776383,0.5856660811321932,768.0,768.0,1,False,measured,hardware_replay,0.01672654020355189,1,cva,0.01672654020355189
0.1328730942948926,0.10996906592897923,BIQAE,biqae,25,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,3968,ibm_cloud,22.08990100014489,0,4,4,full,22.08990100014489,0.48471176373340974,1.070377844865603,0.8276247837272368,0.5856660811321932,0.002,0.24284216022387184,3,12,runtime,hardware,premium_new_usa,12,0.8276247837272368,0.6849627826395555,0.48471176373340974,1.070377844865603,0.8276247837272368,0.5856660811321932,3968.0,3968.0,1,True,extrapolated,hardware_replay,0.08642045771835141,2,cva,0.08642045771835141
0.1328730942948926,0.11260327948267615,BIQAE,biqae,163,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,24832,ibm_cloud,22.08990100014489,0,4,4,full,22.08990100014489,0.4963226134471601,1.0819886945793533,0.8474498172878361,0.5856660811321932,0.002,0.24547637377756876,3,81,runtime,hardware,premium_new_usa,81,0.8474498172878361,0.7181711928211868,0.4963226134471601,1.0819886945793533,0.8474498172878361,0.5856660811321932,24832.0,24832.0,1,True,extrapolated,hardware_replay,0.5408247999148443,3,cva,0.5408247999148443
0.1328730942948926,0.09326587692922228,CABIQAE,cabiqae,1,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,128,ibm_cloud,0.4535889000399038,4,2,2,full,0.4535889000399038,0.41108894870219514,0.9967550298343884,0.7019169488311318,0.5856660811321932,0.05,0.2261389712241149,3,0,runtime,hardware,premium_new_usa,0,0.7019169488311318,0.4926874030564056,0.41108894870219514,0.9967550298343884,0.7019169488311318,0.5856660811321932,128.0,128.0,2,,,hardware_replay,0.00459685384367521,0,cva,0.00459685384367521
0.1328730942948926,0.052506405935876355,CABIQAE,cabiqae,5,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,768,ibm_cloud,0.4535889000399038,4,2,2,full,0.4535889000399038,0.23143301630767288,0.8170990974398661,0.39516206207515564,0.5856660811321932,0.05,0.18537950023076896,3,2,runtime,hardware,premium_new_usa,2,0.3951620620751556,0.1561530553034891,0.23143301630767288,0.8170990974398661,0.39516206207515564,0.5856660811321932,768.0,768.0,2,,,hardware_replay,0.027581123062051262,1,cva,0.027581123062051262
0.1328730942948926,0.06288166197218359,CABIQAE,cabiqae,5,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,1408,ibm_cloud,0.4535889000399038,4,2,2,full,0.4535889000399038,0.2771641372375536,0.8628302183697468,0.47324601196256355,0.5856660811321932,0.05,0.1957547562670762,3,2,runtime,hardware,premium_new_usa,2,0.4732460119625636,0.2239617878384709,0.2771641372375536,0.8628302183697468,0.47324601196256355,0.5856660811321932,1408.0,1408.0,2,,,hardware_replay,0.05056539228042731,2,cva,0.05056539228042731
0.1328730942948926,0.07579895735105038,CABIQAE,cabiqae,5,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,2048,ibm_cloud,0.4535889000399038,4,2,2,full,0.4535889000399038,0.33409983067883076,0.919765911811024,0.5704612943146005,0.5856660811321932,0.05,0.208672051645943,3,2,runtime,hardware,premium_new_usa,2,0.5704612943146004,0.3254260883110891,0.33409983067883076,0.919765911811024,0.5704612943146005,0.5856660811321932,2048.0,2048.0,2,,,hardware_replay,0.07354966149880336,3,cva,0.07354966149880336
0.1328730942948926,0.07070116670647972,CABIQAE,cabiqae,5,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,2688,ibm_cloud,0.4535889000399038,4,2,2,full,0.4535889000399038,0.31163024731372935,0.8972963284459226,0.5320954334785695,0.5856660811321932,0.05,0.20357426100137233,3,2,runtime,hardware,premium_new_usa,2,0.5320954334785695,0.28312555032874676,0.31163024731372935,0.8972963284459226,0.5320954334785695,0.5856660811321932,2688.0,2688.0,2,,,hardware_replay,0.09653393071717942,4,cva,0.09653393071717942
0.1328730942948926,0.05074869842925464,CABIQAE,cabiqae,5,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,3328,ibm_cloud,0.4535889000399038,4,2,2,full,0.4535889000399038,0.2236855511594984,0.8093516322916916,0.38193359384425296,0.5856660811321932,0.05,0.18362179272414725,3,2,runtime,hardware,premium_new_usa,2,0.38193359384425296,0.14587327010678677,0.2236855511594984,0.8093516322916916,0.38193359384425296,0.5856660811321932,3328.0,3328.0,2,,,hardware_replay,0.11951819993555546,5,cva,0.11951819993555546
0.1328730942948926,0.050629832573512334,BIQAE,biqae,1,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,128,ibm_cloud,21.092167300055735,0,4,4,full,21.092167300055735,0.22316162492535407,0.8088277060575473,0.3810390120150791,0.5856660811321932,0.002,0.18350292686840494,3,0,runtime,hardware,premium_new_usa,0,0.38103901201507917,0.14519072867742766,0.22316162492535407,0.8088277060575473,0.3810390120150791,0.5856660811321932,128.0,128.0,2,False,measured,hardware_replay,0.002561545312346425,0,cva,0.002561545312346425
0.1328730942948926,0.1405555712816687,BIQAE,biqae,5,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,768,ibm_cloud,21.092167300055735,0,4,4,full,21.092167300055735,0.6195282126202108,1.205194293752404,1.05781815368675,0.5856660811321932,0.002,0.2734286655765613,3,2,runtime,hardware,premium_new_usa,2,1.0578181536867497,1.118979246269244,0.6195282126202108,1.205194293752404,1.05781815368675,0.5856660811321932,768.0,768.0,2,False,measured,hardware_replay,0.01536927187407855,1,cva,0.01536927187407855
0.1328730942948926,0.15649415134384834,BIQAE,biqae,27,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,4224,ibm_cloud,21.092167300055735,0,4,4,full,21.092167300055735,0.6897808531067149,1.275446934238908,1.1777715584505934,0.5856660811321932,0.002,0.28936724563874094,3,13,runtime,hardware,premium_new_usa,13,1.1777715584505934,1.3871458438951396,0.6897808531067149,1.275446934238908,1.1777715584505934,0.5856660811321932,4224.0,4224.0,2,True,extrapolated,hardware_replay,0.08453099530743202,2,cva,0.08453099530743202
0.1328730942948926,0.15870207448649162,BIQAE,biqae,159,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,24576,ibm_cloud,21.092167300055735,0,4,4,full,21.092167300055735,0.6995127382656705,1.2851788193978637,1.1943883397061208,0.5856660811321932,0.002,0.29157516878138423,3,79,runtime,hardware,premium_new_usa,79,1.1943883397061208,1.4265635060259438,0.6995127382656705,1.2851788193978637,1.1943883397061208,0.5856660811321932,24576.0,24576.0,2,True,extrapolated,hardware_replay,0.4918166999705136,3,cva,0.4918166999705136
0.1328730942948926,0.12918479338170144,CABIQAE,cabiqae,1,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,128,ibm_cloud,0.6867887997068465,28,2,2,full,0.6867887997068465,0.569409119906688,1.1550752010388812,0.972241928038452,0.5856660811321932,0.05,0.26205788767659405,3,0,runtime,hardware,premium_new_usa,0,0.9722419280384521,0.9452543666359267,0.569409119906688,1.1550752010388812,0.972241928038452,0.5856660811321932,128.0,128.0,3,,,hardware_replay,0.002750204041755448,0,cva,0.002750204041755448
0.1328730942948926,0.1528054590913833,CABIQAE,cabiqae,1,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,256,ibm_cloud,0.6867887997068465,28,2,2,full,0.6867887997068465,0.6735221669711358,1.259188248103329,1.1500105412782342,0.5856660811321932,0.05,0.2856785533862759,3,0,runtime,hardware,premium_new_usa,0,1.1500105412782342,1.3225242450510573,0.6735221669711358,1.259188248103329,1.1500105412782342,0.5856660811321932,256.0,256.0,3,,,hardware_replay,0.005500408083510896,1,cva,0.005500408083510896
0.1328730942948926,0.15562422175134535,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,1152,ibm_cloud,0.6867887997068465,28,2,2,full,0.6867887997068465,0.6859464556464481,1.2716125367786413,1.171224487374095,0.5856660811321932,0.05,0.28849731604623796,3,3,runtime,hardware,premium_new_usa,3,1.171224487374095,1.3717667998247114,0.6859464556464481,1.2716125367786413,1.171224487374095,0.5856660811321932,1152.0,1152.0,3,,,hardware_replay,0.02475183637579903,2,cva,0.02475183637579903
0.1328730942948926,0.17392777324246608,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,2048,ibm_cloud,0.6867887997068465,28,2,2,full,0.6867887997068465,0.7666232046112536,1.3522892857434468,1.3089766153594538,0.5856660811321932,0.05,0.3068008675373587,3,3,runtime,hardware,premium_new_usa,3,1.3089766153594538,1.7134197795578914,0.7666232046112536,1.3522892857434468,1.3089766153594538,0.5856660811321932,2048.0,2048.0,3,,,hardware_replay,0.04400326466808717,3,cva,0.04400326466808717
0.1328730942948926,0.18387062492449166,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,2944,ibm_cloud,0.6867887997068465,28,2,2,full,0.6867887997068465,0.8104484124969586,1.3961144936291519,1.3838062995388474,0.5856660811321932,0.05,0.31674371921938427,3,3,runtime,hardware,premium_new_usa,3,1.3838062995388474,1.9149198746433982,0.8104484124969586,1.3961144936291519,1.3838062995388474,0.5856660811321932,2944.0,2944.0,3,,,hardware_replay,0.0632546929603753,4,cva,0.0632546929603753
0.1328730942948926,0.18623234377692907,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,3840,ibm_cloud,0.6867887997068465,28,2,2,full,0.6867887997068465,0.8208581845609197,1.406524265693113,1.4015805439407722,0.5856660811321932,0.05,0.3191054380718217,3,3,runtime,hardware,premium_new_usa,3,1.401580543940772,1.9644280211533105,0.8208581845609197,1.406524265693113,1.4015805439407722,0.5856660811321932,3840.0,3840.0,3,,,hardware_replay,0.08250612125266343,5,cva,0.08250612125266343
0.1328730942948926,0.18819778834145914,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,4736,ibm_cloud,0.6867887997068465,28,2,2,full,0.6867887997068465,0.8295212944395547,1.415187375571748,1.4163724367235806,0.5856660811321932,0.05,0.32107088263635175,3,3,runtime,hardware,premium_new_usa,3,1.4163724367235806,2.0061108795102935,0.8295212944395547,1.415187375571748,1.4163724367235806,0.5856660811321932,4736.0,4736.0,3,,,hardware_replay,0.10175754954495157,6,cva,0.10175754954495157
0.1328730942948926,0.19448443438758597,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,5632,ibm_cloud,0.6867887997068465,28,2,2,full,0.6867887997068465,0.8572310077779746,1.4428970889101678,1.4636855972959877,0.5856660811321932,0.05,0.3273575286824786,3,3,runtime,hardware,premium_new_usa,3,1.4636855972959877,2.142375527731712,0.8572310077779746,1.4428970889101678,1.4636855972959877,0.5856660811321932,5632.0,5632.0,3,,,hardware_replay,0.1210089778372397,7,cva,0.1210089778372397
0.1328730942948926,0.19723836609174075,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,6528,ibm_cloud,0.6867887997068465,28,2,2,full,0.6867887997068465,0.8693695403939041,1.4550356215260973,1.4844116270371392,0.5856660811321932,0.05,0.33011146038663336,3,3,runtime,hardware,premium_new_usa,3,1.4844116270371392,2.203477878483047,0.8693695403939041,1.4550356215260973,1.4844116270371392,0.5856660811321932,6528.0,6528.0,3,,,hardware_replay,0.14026040612952784,8,cva,0.14026040612952784
0.1328730942948926,0.19653777711891704,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,7424,ibm_cloud,0.6867887997068465,28,2,2,full,0.6867887997068465,0.8662815472951098,1.451947628427303,1.4791390097586643,0.5856660811321932,0.05,0.32941087141380965,3,3,runtime,hardware,premium_new_usa,3,1.479139009758664,2.1878522101898414,0.8662815472951098,1.451947628427303,1.4791390097586643,0.5856660811321932,7424.0,7424.0,3,,,hardware_replay,0.15951183442181596,9,cva,0.15951183442181596
0.1328730942948926,0.19667998506390658,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,8320,ibm_cloud,0.6867887997068465,28,2,2,full,0.6867887997068465,0.8669083586920283,1.4525744398242215,1.4802092636407174,0.5856660811321932,0.05,0.3295530793587992,3,3,runtime,hardware,premium_new_usa,3,1.4802092636407174,2.1910194641677947,0.8669083586920283,1.4525744398242215,1.4802092636407174,0.5856660811321932,8320.0,8320.0,3,,,hardware_replay,0.17876326271410412,10,cva,0.17876326271410412
0.1328730942948926,0.20093921722505945,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,9216,ibm_cloud,0.6867887997068465,28,2,2,full,0.6867887997068465,0.8856818193515539,1.471347900483747,1.5122641516807303,0.5856660811321932,0.05,0.33381231151995205,3,3,runtime,hardware,premium_new_usa,3,1.5122641516807303,2.2869428644586387,0.8856818193515539,1.471347900483747,1.5122641516807303,0.5856660811321932,9216.0,9216.0,3,,,hardware_replay,0.19801469100639224,11,cva,0.19801469100639224
0.1328730942948926,0.20086485129086903,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,10112,ibm_cloud,0.6867887997068465,28,2,2,full,0.6867887997068465,0.8853540358715488,1.471020117003742,1.5117044752873638,0.5856660811321932,0.05,0.33373794558576164,3,3,runtime,hardware,premium_new_usa,3,1.5117044752873638,2.285250420603844,0.8853540358715488,1.471020117003742,1.5117044752873638,0.5856660811321932,10112.0,10112.0,3,,,hardware_replay,0.2172661192986804,12,cva,0.2172661192986804
0.1328730942948926,0.2045026953880262,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,11008,ibm_cloud,0.6867887997068465,28,2,2,full,0.6867887997068465,0.9013885980788792,1.4870546792110724,1.5390828103555871,0.5856660811321932,0.05,0.3373757896829188,3,3,runtime,hardware,premium_new_usa,3,1.539082810355587,2.3687758971320516,0.9013885980788792,1.4870546792110724,1.5390828103555871,0.5856660811321932,11008.0,11008.0,3,,,hardware_replay,0.23651754759096852,13,cva,0.23651754759096852
0.1328730942948926,0.20428980020960516,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,11904,ibm_cloud,0.6867887997068465,28,2,2,full,0.6867887997068465,0.9004502178484837,1.4861162989806769,1.5374805659015776,0.5856660811321932,0.05,0.33716289450449777,3,3,runtime,hardware,premium_new_usa,3,1.5374805659015776,2.3638464905250354,0.9004502178484837,1.4861162989806769,1.5374805659015776,0.5856660811321932,11904.0,11904.0,3,,,hardware_replay,0.25576897588325664,14,cva,0.25576897588325664
0.1328730942948926,0.20132537765926287,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,12800,ibm_cloud,0.6867887997068465,28,2,2,full,0.6867887997068465,0.8873839026016535,1.4730499837338467,1.5151703866581925,0.5856660811321932,0.05,0.3341984719541555,3,3,runtime,hardware,premium_new_usa,3,1.5151703866581923,2.2957413006059357,0.8873839026016535,1.4730499837338467,1.5151703866581925,0.5856660811321932,12800.0,12800.0,3,,,hardware_replay,0.2750204041755448,15,cva,0.2750204041755448
0.1328730942948926,0.1997063536411778,CABIQAE,cabiqae,7,ibm_pittsburgh,ibm_runtime_backend,ibm_pittsburgh,13696,ibm_cloud,0.6867887997068465,28,2,2,full,0.6867887997068465,0.8802477140680562,1.4659137952002494,1.502985647327204,0.5856660811321932,0.05,0.3325794479360704,3,3,runtime,hardware,premium_new_usa,3,1.5029856473272043,2.2589658560715753,0.8802477140680562,1.4659137952002494,1.502985647327204,0.5856660811321932,13696.0,13696.0,3,,,hardware_replay,0.29427183246783295,16,cva,0.29427183246783295
